id,transaction time,current bank amount,last bank amount,time taken (seconds),most recent bank amount,account type,marital_status,age,occupation,credit card type,account source verification,transaction source method,account destination verification,fradulent
acus1478,2016-03-23T17:19:31,41692,154077,3377,194811,current,married,70,clergy,master,False,False,True,1
acus1479,2015-03-25T09:03:26,88163,539714,4668,229344,current,married,72,lecturer,master,True,True,True,0
acus1480,2016-01-07T09:05:51,63325,254133,1401,451226,current,unknown,33,doctor,verve,True,True,False,1
acus1481,2014-01-05T21:39:30,91714,289884,4406,135516,current,unknown,67,lecturer,master,True,True,False,1
acus1482,2015-12-14T03:19:53,35438,526840,162,285810,current,married,30,lecturer,master,True,False,False,0
acus1483,2014-01-23T13:30:50,79232,495008,2521,127658,current,unknown,41,lecturer,master,False,True,True,1
acus1484,2015-03-18T19:22:25,54994,1487869,4039,37108,current,married,73,accounting,verve,True,True,True,0
acus1485,2014-03-02T16:29:00,39284,101242,4075,447832,current,single,79,accounting,master,False,True,False,0
acus1486,2014-06-26T12:56:55,36122,1000045,2849,17498,current,married,33,banking,master,True,False,False,0
acus1487,2016-05-25T11:02:19,82504,1161581,911,382460,saving,single,67,musician,master,False,True,False,0
acus1488,2014-03-05T20:18:15,83388,472663,906,442252,current,unknown,48,accounting,master,True,True,True,0
acus1489,2014-09-14T06:12:18,3942,143888,4183,186470,current,married,55,clergy,master,True,True,False,0
acus1490,2016-12-23T03:27:50,79548,151061,4749,140373,current,unknown,36,farmer,master,True,False,True,0
acus1491,2016-06-07T10:43:26,83571,1240972,131,321170,current,married,44,lecturer,master,True,False,False,0
acus1492,2014-05-02T16:35:05,57532,636675,4136,47091,current,single,43,accounting,master,True,True,True,0
acus1493,2014-03-12T09:54:35,55238,141282,3524,430934,current,unknown,54,doctor,master,True,True,True,0
acus1494,2016-12-11T08:14:36,58803,1121764,2676,220293,current,married,58,doctor,verve,False,True,False,1
acus1495,2014-02-24T10:20:08,3517,149930,1022,448676,current,unknown,62,musician,master,True,False,True,0
acus1496,2014-04-04T00:18:57,1268,291668,769,314898,current,unknown,38,lecturer,verve,True,True,False,0
acus1497,2014-04-04T23:52:17,72183,378972,2387,355527,current,married,63,banking,verve,True,False,True,1
acus1498,2015-04-27T16:16:38,53743,104066,4474,453908,current,married,35,doctor,verve,True,False,True,1
acus1499,2014-07-17T22:41:02,30486,1307612,4445,410680,current,single,32,doctor,master,False,True,False,0
acus1500,2016-05-13T09:59:38,31412,675650,3849,50703,current,unknown,69,banking,master,True,False,False,1
acus1501,2015-05-19T09:06:54,76647,1070893,1067,136931,current,married,33,doctor,master,True,False,False,0
acus1502,2015-06-12T16:05:53,94613,1382305,4402,305492,current,single,58,doctor,master,True,True,False,1
acus1503,2014-11-12T11:24:35,62941,454446,4334,156876,current,married,75,doctor,master,False,False,False,0
acus1504,2016-09-18T05:52:56,27555,774240,2337,320687,current,single,60,clergy,master,False,True,True,0
acus1505,2016-06-27T19:21:26,4705,279262,4866,21424,current,married,73,lecturer,master,True,False,False,0
acus1506,2016-03-12T02:43:06,91637,35742,3904,428637,current,married,46,lecturer,master,True,False,False,1
acus1507,2014-07-17T09:29:56,17334,494477,3861,167122,current,unknown,32,doctor,master,True,True,False,0
acus1508,2017-01-21T19:04:08,27387,592607,1783,122011,current,married,67,clergy,master,True,False,False,1
acus1509,2016-12-19T09:14:31,44446,978969,2377,319882,current,single,47,accounting,master,True,False,True,1
acus1510,2015-05-03T15:12:46,64179,462231,3265,298571,current,unknown,59,accounting,master,True,True,True,0
acus1511,2017-10-15T19:53:44,23588,755313,939,394964,saving,married,61,lecturer,master,False,True,False,1
acus1512,2015-12-13T15:13:51,86155,496282,4107,104180,current,single,55,accounting,master,True,True,False,0
acus1513,2016-05-02T22:14:30,86388,1270980,2116,367958,current,married,72,doctor,master,True,True,False,1
acus1514,2015-01-07T05:11:59,68950,595439,2097,126550,saving,unknown,39,lawyer,master,True,False,False,0
acus1515,2015-02-15T04:37:34,92777,1234591,789,207561,current,unknown,43,accounting,master,True,True,False,0
acus1516,2016-09-07T07:53:01,89408,199578,1515,279558,current,unknown,46,accounting,master,False,False,False,0
acus1517,2015-06-23T18:16:36,41330,206664,1949,40085,current,single,60,accounting,master,False,False,True,0
acus1518,2014-01-25T05:02:52,69883,1192956,4509,87522,saving,unknown,66,clergy,master,True,True,False,0
acus1519,2015-01-21T09:38:33,95860,1233790,4594,325984,current,single,37,farmer,master,False,False,False,0
acus1520,2015-01-20T05:35:39,15450,299318,2886,295541,current,married,64,doctor,master,False,False,True,0
acus1521,2015-06-18T18:40:19,5523,712488,2698,86147,current,married,65,musician,verve,True,True,False,1
acus1522,2014-03-01T21:21:38,30406,614032,1827,429157,current,single,54,farmer,master,True,False,False,0
acus1523,2017-09-03T02:29:50,8876,925859,495,11732,current,unknown,40,banking,master,True,False,False,0
acus1524,2015-07-27T11:09:25,10572,1267868,818,282855,saving,married,51,clergy,master,True,True,False,0
acus1525,2014-09-02T09:39:56,17791,745378,3627,193102,current,unknown,56,lecturer,master,True,True,False,0
acus1526,2014-02-27T13:53:57,23629,586157,3573,286559,saving,single,39,doctor,verve,True,True,False,0
acus1527,2016-04-04T08:25:13,60137,980259,3445,462029,current,married,39,lecturer,master,True,True,False,0
acus1528,2016-09-12T12:05:51,56898,1023788,854,218904,current,married,30,lecturer,verve,True,False,False,0
acus1529,2015-04-03T06:22:54,4738,1126581,4437,70736,current,married,30,clergy,master,True,False,True,0
acus1530,2014-09-26T12:13:10,50497,59775,2579,57172,current,married,70,clergy,master,True,True,False,0
acus1531,2016-07-09T04:17:20,82519,1281195,4995,40129,saving,unknown,39,lawyer,master,True,False,False,0
acus1532,2016-06-04T04:06:15,57413,1183344,486,234758,current,unknown,49,banking,verve,True,True,True,0
acus1533,2016-04-02T04:33:30,81705,1055726,1555,162687,current,single,37,banking,master,True,True,False,0
acus1534,2015-04-13T03:10:01,75953,219839,1611,174422,current,single,76,clergy,master,True,False,False,0
acus1535,2015-06-16T03:14:56,54830,230087,3112,133928,current,married,36,lecturer,master,True,True,False,0
acus1536,2017-04-25T05:02:49,88193,83380,3946,284218,current,married,34,doctor,master,True,False,True,1
acus1537,2016-08-22T16:17:41,76180,1196467,2086,416768,saving,married,42,clergy,verve,False,False,False,1
acus1538,2016-03-17T07:58:20,58492,692806,3245,5180,current,single,57,lecturer,master,True,False,True,0
acus1539,2015-03-25T19:59:12,95943,850618,677,386668,current,married,55,accounting,master,True,True,False,1
acus1540,2016-10-07T23:24:44,85173,642328,4156,489044,current,married,62,banking,master,True,False,False,0
acus1541,2016-05-14T08:38:46,36138,839414,1794,240012,current,unknown,56,clergy,master,True,True,False,1
acus1542,2016-08-07T07:43:50,17502,891843,500,79812,current,married,76,clergy,master,True,True,False,0
acus1543,2016-07-01T20:25:34,84796,615599,4547,391203,current,married,42,banking,master,True,True,True,0
acus1544,2014-04-27T08:43:30,8651,270830,830,23349,current,unknown,46,farmer,master,True,True,False,0
acus1545,2016-11-28T17:06:59,31159,1171128,1718,161655,current,married,78,banking,verve,True,True,True,0
acus1546,2016-10-27T07:19:40,85507,657154,2162,481822,current,single,43,farmer,master,True,True,True,0
acus1547,2016-05-19T22:42:10,54106,102482,4689,59504,saving,single,61,accounting,verve,False,True,True,1
acus1548,2014-10-22T08:09:22,93013,138011,1220,301690,current,single,31,banking,master,True,False,True,0
acus1549,2016-10-10T22:30:12,90596,838100,2921,414864,current,married,68,banking,verve,True,False,False,1
acus1550,2016-03-06T18:15:06,85221,1307448,3252,358034,saving,single,55,clergy,master,True,True,False,0
acus1551,2016-12-12T00:20:14,12941,1034836,498,48649,current,married,43,lecturer,verve,True,False,True,1
acus1552,2014-02-13T08:16:58,51128,1453914,1689,129543,current,unknown,73,lecturer,master,True,False,True,1
acus1553,2014-09-13T13:11:21,17912,218551,4398,182638,current,married,46,clergy,master,True,False,False,1
acus1554,2014-12-01T03:48:14,94511,818476,2748,55454,saving,married,37,banking,master,False,True,True,0
acus1555,2015-08-16T07:04:42,30208,590846,4846,42450,current,married,73,doctor,master,True,False,False,0
acus1556,2016-03-25T21:31:12,39639,214276,2563,474789,current,married,58,accounting,verve,True,False,False,1
acus1557,2015-09-25T06:55:12,46228,355244,488,93873,current,married,68,accounting,master,True,True,False,0
acus1558,2014-10-28T09:17:36,96668,977037,799,235980,current,married,74,accounting,master,True,True,False,1
acus1559,2014-08-07T01:34:34,96065,1048897,1389,330788,current,single,31,farmer,master,False,False,True,0
acus1560,2015-03-22T17:33:55,40369,27982,3433,470790,current,married,61,doctor,master,True,True,False,1
acus1561,2016-02-08T07:52:56,77694,1097026,2535,145280,current,married,43,banking,verve,False,False,False,0
acus1562,2015-04-16T16:06:06,93770,170885,2631,152386,current,married,78,lecturer,master,True,False,False,1
acus1563,2015-08-16T04:56:32,17940,358348,4115,318109,current,married,43,accounting,master,True,True,True,0
acus1564,2016-04-10T00:47:45,97956,1422051,410,229579,current,single,67,accounting,master,True,False,False,1
acus1565,2014-08-08T05:11:04,58580,1454544,4588,252003,current,unknown,46,lecturer,master,True,False,False,0
acus1566,2015-06-02T00:06:53,97415,1179218,2427,389742,current,married,38,doctor,master,True,True,False,0
acus1567,2015-01-06T16:44:16,69737,815737,3885,6933,current,married,60,musician,master,True,True,False,0
acus1568,2015-03-03T15:03:48,88261,854918,2441,220457,current,married,31,clergy,master,False,False,False,1
acus1569,2015-01-23T10:34:47,84703,270103,4445,4528,current,married,52,lecturer,master,True,True,False,0
acus1570,2016-10-27T22:06:03,96252,1051973,722,446024,current,married,31,farmer,verve,True,True,False,1
acus1571,2016-09-09T23:43:05,537,554343,2435,465544,current,married,62,clergy,verve,True,True,False,0
acus1572,2015-03-25T13:58:23,42157,529203,837,55678,current,married,61,accounting,verve,True,True,False,1
acus1573,2014-09-05T02:07:30,64478,459128,823,213396,current,single,62,accounting,master,True,True,False,0
acus1574,2014-12-12T20:43:58,91682,1400910,1332,327816,current,married,55,doctor,master,False,True,False,1
acus1575,2015-08-22T13:30:49,46728,224816,4182,461371,current,single,71,accounting,master,True,True,False,0
acus1576,2016-10-10T02:37:46,96910,1429837,1534,32277,current,married,41,clergy,master,True,True,False,0
acus1577,2016-10-07T06:42:24,84451,944449,1783,324186,saving,married,66,accounting,verve,True,True,False,0
acus1578,2015-07-01T07:26:04,30392,207789,314,58625,current,married,39,doctor,master,False,True,True,0
acus1579,2015-04-28T22:25:06,53385,104427,1665,100153,current,single,59,clergy,master,True,False,False,1
acus1580,2015-10-24T15:21:24,97729,1067916,4016,387672,saving,married,52,clergy,master,True,True,True,0
acus1581,2015-11-19T10:31:42,10043,953870,1335,321525,current,married,79,clergy,master,True,True,True,0
acus1582,2014-10-12T14:01:08,95801,212136,3098,259524,saving,married,36,clergy,master,True,False,False,1
acus1583,2016-04-05T20:27:31,37913,328154,3077,317559,current,married,47,clergy,master,True,True,False,0
acus1584,2016-12-27T11:17:59,14262,403676,26,402706,current,unknown,32,clergy,master,True,True,True,0
acus1585,2015-07-22T16:18:53,85623,594985,1485,273337,current,unknown,61,accounting,verve,True,True,False,0
acus1586,2016-12-14T12:29:06,33421,686088,3443,468661,current,married,73,banking,master,True,False,False,0
acus1587,2015-02-14T02:13:17,25658,330755,3066,412947,saving,married,49,lecturer,master,True,False,True,0
acus1588,2016-06-14T03:45:57,65533,690868,3768,159599,current,married,35,accounting,verve,True,True,True,0
acus1589,2014-02-01T05:13:20,17759,866499,4203,297498,saving,married,42,accounting,master,True,False,True,0
acus1590,2015-11-07T09:36:59,84275,608451,1711,106715,current,married,79,farmer,master,True,False,False,1
acus1591,2015-07-01T05:11:08,57952,189714,1060,412731,saving,unknown,67,accounting,verve,True,True,False,0
acus1592,2016-07-18T01:23:18,64219,1274750,1865,397013,current,single,58,lawyer,master,True,True,False,0
acus1593,2014-05-20T17:46:21,43534,1267789,1465,436606,current,single,45,accounting,master,True,False,False,1
acus1594,2015-10-25T08:42:34,3672,39859,4239,286480,saving,unknown,47,banking,master,False,True,True,1
acus1595,2016-10-02T11:05:46,79786,1279927,4759,39654,current,unknown,62,accounting,verve,True,True,True,0
acus1596,2015-05-24T02:57:53,78702,110528,1249,210970,current,married,33,banking,master,True,False,False,0
acus1597,2015-02-04T12:35:47,79961,447976,3034,491575,current,married,44,farmer,master,True,True,False,0
acus1598,2014-05-16T07:05:47,41001,146276,1416,280869,current,married,43,lecturer,verve,True,False,False,0
acus1599,2017-08-16T19:17:41,89045,271728,4719,96867,current,single,73,farmer,master,True,False,True,0
acus1600,2016-12-27T06:46:26,50863,969014,4506,426237,current,unknown,70,clergy,verve,True,True,False,0
acus1601,2017-02-20T16:22:58,8452,688316,2376,101446,current,single,70,banking,master,True,False,False,0
acus1602,2016-07-05T09:08:47,13596,1387680,2108,342503,saving,married,73,clergy,master,True,True,False,1
acus1603,2016-03-05T18:49:31,85786,50035,1455,301284,current,single,42,lawyer,master,True,True,False,0
acus1604,2016-11-27T08:07:19,92486,20342,1422,404125,current,unknown,64,clergy,master,True,True,False,0
acus1605,2015-11-16T07:31:30,56666,127605,519,468288,current,unknown,64,clergy,master,True,False,True,1
acus1606,2016-01-06T16:08:55,42014,640674,1280,88905,current,single,48,doctor,master,False,False,False,0
acus1607,2016-07-20T01:08:50,63221,979054,2902,48275,current,single,68,clergy,master,True,False,False,0
acus1608,2014-05-10T23:45:01,76861,945172,1914,200625,saving,married,32,lecturer,master,False,True,False,0
acus1609,2015-02-23T16:40:49,76033,993414,2052,329446,current,single,65,banking,master,True,False,True,1
acus1610,2017-11-01T09:59:00,66371,1411071,3596,463310,current,single,69,clergy,master,True,False,True,0
acus1611,2015-03-17T17:25:30,68876,863973,2265,67027,current,married,45,clergy,master,True,True,False,1
acus1612,2014-12-03T15:04:33,74875,118664,305,87768,current,married,38,lawyer,master,True,False,True,0
acus1613,2015-02-01T12:20:37,38471,787280,1465,243584,current,married,37,clergy,master,True,True,True,0
acus1614,2016-04-06T05:45:27,31607,485469,3629,192043,current,single,48,clergy,master,True,False,False,0
acus1615,2015-08-14T23:51:00,30876,978638,1020,428131,current,unknown,62,lecturer,master,True,True,False,1
acus1616,2015-05-17T15:46:19,22267,1106270,1787,202278,current,married,73,lecturer,master,True,True,True,0
acus1617,2014-01-20T08:14:02,87465,545434,1447,423603,current,single,33,lawyer,master,True,False,False,0
acus1618,2016-06-16T14:27:36,67718,517331,2219,138912,current,married,41,clergy,master,False,True,False,1
acus1619,2016-02-18T15:27:48,72833,963420,136,92897,current,single,43,clergy,master,True,False,False,1
acus1620,2015-12-05T11:11:28,68659,1420341,4118,12323,current,unknown,64,clergy,verve,True,False,True,0
acus1621,2015-04-27T08:50:43,27673,1288990,4488,457396,current,married,53,lawyer,master,True,False,False,1
acus1622,2016-03-23T04:52:37,130,1262764,4409,438306,current,married,74,lecturer,master,True,False,False,0
acus1623,2016-12-01T17:16:58,13542,200904,760,86379,current,unknown,57,accounting,master,False,True,True,1
acus1624,2015-03-15T08:23:56,11486,789192,4233,28162,current,married,38,clergy,verve,False,True,False,0
acus1625,2015-09-25T11:58:14,97105,1277620,1616,165050,saving,single,37,doctor,master,True,False,False,0
acus1626,2016-03-11T05:26:19,86258,1302074,1333,328,current,unknown,66,doctor,verve,True,True,False,0
acus1627,2015-02-01T06:08:29,81047,209320,2018,333718,current,married,57,lecturer,master,True,True,True,0
